model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,log_price
2,2019,22000,0,9057,145,53.3,1.6,True,False,False,9.99884318585288
3,2019,30500,0,4250,145,44.8,2.0,True,False,False,10.32551474894327
9,2019,28888,1,2774,145,41.5,1.5,False,False,True,10.271216178807896
3,2019,32000,2,3076,145,44.1,2.0,True,False,False,10.373522431293592
13,2013,47995,1,19834,570,19.6,4.2,False,False,True,10.77887295308428
2,2015,9695,1,59200,0,74.3,1.6,True,False,False,9.179468708309095
10,2016,22495,2,25721,200,47.1,2.0,True,False,False,10.021092794610391
2,2018,28995,2,9087,145,43.5,2.0,False,False,True,10.274913168420769
5,2016,17495,2,31000,20,64.2,2.0,True,False,False,9.769727562356604
10,2016,22495,2,25721,200,47.1,2.0,True,False,False,10.021092794610391
2,2018,28995,2,9087,145,43.5,2.0,False,False,True,10.274913168420769
5,2015,13495,1,35921,30,65.7,2.0,True,False,False,9.510148624225804
4,2015,15750,0,59886,160,44.1,1.8,False,False,True,9.664659134301736
4,2017,22450,2,16471,30,53.3,2.0,False,False,True,10.019090435608215
4,2017,19750,1,20184,30,64.2,2.0,True,False,False,9.890959401958858
10,2015,23450,2,53646,235,42.8,3.0,True,False,False,10.06266841688844
3,2017,15750,1,22077,145,52.3,1.4,False,False,True,9.664659134301736
8,2017,19450,1,17000,145,50.4,1.4,False,False,True,9.875653761606692
4,2017,23490,2,20891,125,60.1,3.0,True,False,False,10.064372648053766
25,2015,16450,2,43000,205,42.8,2.0,False,False,True,9.708141544619421
9,2014,11495,1,75848,165,49.6,2.0,True,False,False,9.34975442775886
5,2017,21995,2,21883,145,61.4,2.0,True,False,False,9.998615897627705
9,2018,22495,2,25374,145,48.7,1.4,False,False,True,10.021092794610391
5,2015,14995,2,77352,30,64.2,2.0,True,False,False,9.615538777855802
2,2018,18995,1,12350,145,54.3,1.5,False,False,True,9.851983709669012
4,2016,22995,0,14847,260,35.8,3.0,False,False,True,10.043075566743182
5,2015,16995,2,32235,30,64.2,2.0,True,False,False,9.740733301234702
11,2013,17995,2,82890,300,38.2,3.0,True,False,False,9.797904789961063
0,2013,9995,1,48000,125,53.3,1.4,False,False,True,9.209940291954844
0,2016,12995,1,21662,30,56.5,1.4,False,False,True,9.472396896788991
7,2014,17790,0,48399,200,47.1,3.0,True,False,False,9.786447990434775
2,2016,11790,1,29813,0,74.3,1.6,True,False,False,9.375091807576673
3,2017,13490,1,91212,30,64.2,2.0,True,False,False,9.509778075438817
2,2013,11450,0,61400,125,50.4,1.8,False,False,True,9.34583234141334
3,2016,15990,1,30625,30,67.3,2.0,True,False,False,9.679781342959442
2,2015,11390,2,48194,20,70.6,1.6,True,False,False,9.340578848899913
8,2017,19990,2,18887,125,52.3,1.4,False,False,True,9.903037451255743
6,2017,23990,2,16236,145,61.4,3.0,True,False,False,10.085434038999999
2,2015,9990,1,61443,20,70.6,1.6,True,False,False,9.209439966733019
4,2017,19990,2,51243,30,62.8,2.0,True,False,False,9.903037451255743
8,2019,18595,1,4686,145,47.1,1.0,False,False,True,9.830701782810475
0,2018,13495,2,1643,145,64.2,1.0,False,False,True,9.510148624225804
2,2017,11895,1,28334,150,62.8,1.0,False,False,True,9.383957488139991
9,2017,17995,2,15916,150,47.9,1.4,False,False,True,9.797904789961063
3,2015,16350,1,65285,20,67.3,2.0,True,False,False,9.702044336534586
3,2017,15250,1,59000,30,67.3,2.0,True,False,False,9.632400353656184
3,2015,12690,1,57729,30,61.4,2.0,True,False,False,9.448648359810164
0,2014,8290,1,68037,125,53.3,1.4,False,False,True,9.022925868116218
10,2014,22490,2,46186,265,41.5,3.0,True,False,False,10.020870508171171
2,2016,9995,1,49379,20,70.6,1.6,True,False,False,9.209940291954844
3,2015,13495,1,1800,30,65.7,2.0,True,False,False,9.510148624225804
4,2013,10750,1,39000,150,49.6,1.8,False,False,True,9.282754052485227
10,2016,19750,2,48269,200,47.1,2.0,True,False,False,9.890959401958858
2,2014,8600,1,73722,30,57.6,1.2,False,False,True,9.059633754551479
3,2016,12000,2,83984,20,70.6,2.0,True,False,False,9.392745258631441
0,2015,9500,1,74901,30,55.4,1.4,False,False,True,9.15915233520675
3,2016,14295,2,33319,0,72.4,2.0,True,False,False,9.567735056839265
11,2019,45991,2,28,145,33.2,3.0,True,False,False,10.736222747303128
3,2019,26990,2,8900,145,50.4,2.0,True,False,False,10.203258756085228
11,2019,49990,2,37,145,33.2,3.0,True,False,False,10.819598268208338
2,2016,11695,2,58398,20,72.4,1.6,True,False,False,9.36700218198956
2,2017,16498,2,2022,145,60.1,1.0,False,False,True,9.711055051991444
8,2019,20998,1,1596,145,49.6,1.6,True,False,False,9.952230096524119
9,2015,17698,2,37986,160,50.4,2.0,True,False,False,9.781263419790754
3,2020,31498,1,183,145,39.2,2.0,False,False,True,10.357711078278063
0,2017,13998,2,27496,150,56.5,1.4,False,False,True,9.546741177474825
11,2019,49990,2,31,145,33.2,3.0,True,False,False,10.819598268208338
9,2017,16990,1,21984,145,51.4,1.4,False,False,True,9.740439071085758
10,2018,37990,2,16022,145,34.0,3.0,False,False,True,10.54510456855174
15,2018,54950,2,13896,145,32.1,2.9,False,False,True,10.914197158028326
9,2017,21583,2,46066,145,40.4,2.0,False,False,True,9.979707578447536
2,2019,21490,2,6874,145,42.2,1.5,False,False,True,9.975389521825207
2,2019,22997,2,5000,145,52.3,1.6,True,False,False,10.04316253460861
0,2015,10716,1,34616,0,80.7,1.6,True,False,False,9.279586544712997
2,2019,17691,1,12666,145,51.4,1.6,True,False,False,9.780867838988218
3,2019,20933,2,10809,145,51.4,2.0,True,False,False,9.949129910414829
4,2019,25990,2,2459,145,39.8,2.0,False,False,True,10.165505603232393
4,2019,29290,2,1822,145,39.8,2.0,False,False,True,10.285035580584145
4,2019,27491,0,5000,145,39.8,2.0,False,False,True,10.221650332241495
9,2019,26978,2,10778,145,47.1,2.0,True,False,False,10.202814064582626
4,2019,26990,2,11479,145,39.8,2.0,False,False,True,10.203258756085228
10,2019,30490,2,6500,145,38.2,2.0,True,False,False,10.32518683708304
11,2019,44636,2,38,145,33.2,3.0,True,False,False,10.706318390495808
25,2015,22950,1,35000,20,67.3,2.0,True,False,False,10.041116787524166
5,2020,52500,2,2000,145,50.4,2.0,True,False,False,10.868587496017359
2,2016,17950,1,58000,20,70.6,1.6,True,False,False,9.79540110267107
3,2019,34950,1,5800,145,39.2,2.0,False,False,True,10.461702359555922
10,2015,19998,2,30649,200,47.1,2.0,True,False,False,9.903437551286085
9,2017,17498,1,21225,125,51.4,1.4,False,False,True,9.769899015421748
10,2015,24998,2,29820,235,42.8,3.0,True,False,False,10.126591103050316
2,2016,10998,1,41014,125,53.3,1.4,False,False,True,9.305559638557117
2,2016,16950,1,67000,0,74.3,1.6,True,False,False,9.738082108118487
5,2018,48950,2,19500,145,39.8,3.0,True,False,False,10.79857507675918
10,2017,22440,1,31185,200,47.9,2.0,True,False,False,10.018644921923576
2,2017,15995,1,28987,30,57.6,1.4,False,False,True,9.680093969966709
2,2017,11895,1,30899,145,62.8,1.0,False,False,True,9.383957488139991
10,2013,14750,1,63153,200,47.9,2.0,True,False,False,9.599066156080049
9,2018,19000,1,11450,145,51.4,1.4,False,False,True,9.852246888342531
8,2017,20495,2,24423,150,52.3,1.4,False,False,True,9.927985024136515
3,2020,34990,2,50,145,50.4,2.0,True,False,False,10.462846164547514
8,2019,21644,1,8000,145,49.6,1.6,True,False,False,9.982529759876082
8,2020,26990,2,5000,145,42.2,1.5,False,False,True,10.203258756085228
12,2019,59990,2,5000,145,32.8,3.0,True,False,False,11.001949829953112
4,2019,27858,2,5000,145,39.8,2.0,False,False,True,10.234911352935114
4,2019,27990,2,50,145,39.8,2.0,False,False,True,10.239638308916676
9,2019,27990,2,6000,145,48.7,2.0,True,False,False,10.239638308916676
5,2018,23490,2,11551,150,61.4,2.0,True,False,False,10.064372648053766
4,2015,12490,2,52357,125,60.1,2.0,True,False,False,9.43276366396591
3,2019,20991,2,10577,145,51.4,2.0,True,False,False,9.951896691743816
3,2016,17490,1,29955,150,48.7,2.0,False,False,True,9.769441741907062
10,2016,18890,1,42555,205,47.9,2.0,True,False,False,9.846440897156853
8,2019,20790,1,8345,145,47.9,1.6,True,False,False,9.942275479743389
8,2017,21390,2,20122,145,57.7,2.0,True,False,False,9.970725551801806
10,2017,36230,2,17503,145,34.0,3.0,False,False,True,10.497670384943484
11,2017,47490,2,21375,145,39.2,4.0,True,False,False,10.768295498386117
10,2019,34583,2,6051,145,38.2,2.0,True,False,False,10.451146426347467
17,2016,47992,2,28639,325,29.4,4.0,False,False,True,10.77881044592198
3,2016,13990,2,53340,30,53.3,2.0,False,False,True,9.546169544733285
5,2016,16710,2,69030,145,56.5,2.0,True,False,False,9.723822464203383
2,2015,9998,1,27890,0,74.3,1.6,True,False,False,9.21024036697585
0,2013,8998,1,53529,125,52.3,1.4,False,False,True,9.104868739033948
0,2015,11998,2,12277,0,76.3,1.6,True,False,False,9.392578591964389
10,2019,31998,2,250,150,33.2,2.0,False,False,True,10.373459931293572
10,2019,31998,2,65,150,33.2,2.0,False,False,True,10.373459931293572
2,2016,17870,2,42334,125,57.6,2.0,True,False,False,9.790934566296798
9,2018,24477,2,26388,150,40.4,2.0,False,False,True,10.105530033942284
3,2017,18101,1,22309,150,51.4,1.4,False,False,True,9.803777708387116
5,2016,18243,2,46331,150,55.4,2.0,True,False,False,9.81159153783159
10,2017,19690,1,29887,205,47.9,2.0,True,False,False,9.88791695754517
0,2018,15290,1,21633,150,47.9,1.0,False,False,True,9.63501969900815
2,2019,29490,2,355,150,34.9,2.0,False,False,True,10.29184041103433
2,2016,16298,2,43014,125,57.6,2.0,True,False,False,9.698859035219632
9,2017,19998,1,15449,145,49.6,1.4,False,False,True,9.903437551286085
0,2016,11000,1,23707,30,55.4,1.4,False,False,True,9.305741456739435
2,2016,11679,2,44696,20,70.6,1.6,True,False,False,9.365633256382218
0,2017,14399,1,25168,30,55.4,1.4,False,False,True,9.574983485564092
25,2016,19690,2,30499,165,43.5,2.0,False,False,True,9.88791695754517
9,2019,32390,2,14600,150,37.2,1.5,False,False,True,10.38563588541525
9,2015,16490,2,18776,150,55.4,2.0,True,False,False,9.71057005652877
2,2015,15998,2,24120,20,70.6,1.6,True,False,False,9.680281499268713
0,2016,11698,1,24015,0,67.3,1.0,False,False,True,9.367258647047601
2,2018,18998,1,9118,145,58.9,1.4,False,False,True,9.85214162518454
10,2019,30998,2,19,145,33.2,2.0,False,False,True,10.341710224882465
10,2019,34998,2,21,145,32.1,2.0,False,False,True,10.463074768634808
10,2019,34998,2,19,150,32.1,2.0,False,False,True,10.463074768634808
2,2018,20977,1,10045,145,42.2,1.5,False,False,True,9.95122954852155
0,2016,10920,1,24800,0,67.3,1.0,False,False,True,9.298442820197728
4,2016,11899,1,46783,20,67.3,2.0,True,False,False,9.38429367909962
0,2017,11201,1,17425,145,67.3,1.0,False,False,True,9.323847612769777
3,2017,17995,1,40133,145,62.8,2.0,True,False,False,9.797904789961063
2,2017,17985,1,27691,150,55.4,1.5,False,False,True,9.79734895647446
8,2017,21985,2,11126,145,57.7,2.0,True,False,False,9.998161166138809
2,2016,17798,2,26054,30,56.5,1.4,False,False,True,9.786897554926753
0,2016,17798,1,19118,235,39.8,2.0,False,False,True,9.786897554926753
9,2017,25498,2,16078,145,40.4,2.0,False,False,True,10.146394514691288
2,2017,17998,1,19349,30,60.1,1.4,False,False,True,9.798071479779479
3,2018,19998,1,13268,145,51.4,1.4,False,False,True,9.903437551286085
8,2019,21990,2,5445,150,47.9,1.6,True,False,False,9.998388557730848
8,2018,19690,1,12554,150,53.3,1.0,False,False,True,9.88791695754517
2,2019,23269,2,5665,150,52.3,1.6,True,False,False,10.054920256296338
8,2020,27490,2,4554,150,42.2,1.5,False,False,True,10.221613957361983
8,2020,28990,2,5445,150,42.2,1.5,False,False,True,10.274740715974103
8,2020,28990,2,5665,150,42.2,1.5,False,False,True,10.274740715974103
0,2015,9399,1,51445,0,80.7,1.6,True,False,False,9.148464968258095
4,2013,12640,1,46022,30,60.1,2.0,True,False,False,9.444700778495557
3,2016,12270,1,55885,0,74.3,2.0,True,False,False,9.414994033976548
9,2017,20298,2,12122,150,55.4,2.0,True,False,False,9.918326902732767
9,2016,17298,1,32155,150,49.6,1.4,False,False,True,9.758403975346978
3,2016,14798,1,32879,0,74.3,2.0,True,False,False,9.602314889901848
10,2019,31998,2,21,145,33.2,2.0,False,False,True,10.373459931293572
3,2014,12898,1,43012,150,55.4,2.0,True,False,False,9.464905067965136
9,2016,16898,2,15274,150,47.9,1.4,False,False,True,9.735009727562824
8,2018,17498,1,21941,145,64.2,1.6,True,False,False,9.769899015421748
3,2014,9198,1,60667,30,65.7,2.0,True,False,False,9.126850061477157
3,2016,19498,2,16922,30,65.7,2.0,True,False,False,9.878118461185586
10,2016,20498,2,33657,200,47.1,2.0,True,False,False,9.928131383448887
5,2016,16998,2,39333,20,64.2,2.0,True,False,False,9.74090979777877
5,2017,19790,2,43442,145,61.4,2.0,True,False,False,9.89298256789098
9,2015,14640,0,60889,160,50.4,2.0,True,False,False,9.591581091193483
0,2016,13180,1,14722,20,72.4,1.6,True,False,False,9.486531677712465
2,2015,13923,1,38146,30,57.6,1.4,False,False,True,9.54136924893133
5,2016,16420,1,52576,30,61.4,2.0,True,False,False,9.706316282491837
3,2017,15700,1,17789,145,52.3,1.4,False,False,True,9.661479683575521
3,2018,17990,1,40442,145,68.9,2.0,True,False,False,9.79762691183662
3,2015,14998,1,54654,145,55.4,2.0,True,False,False,9.61573881119536
0,2016,11998,1,20527,0,67.3,1.0,False,False,True,9.392578591964389
8,2017,16498,1,31362,145,64.2,1.6,True,False,False,9.711055051991444
10,2019,34998,2,85,145,32.1,2.0,False,False,True,10.463074768634808
10,2016,27998,2,56971,235,42.2,3.0,True,False,False,10.239924074233857
2,2017,18998,2,19588,30,56.5,1.4,False,False,True,9.85214162518454
2,2017,19498,2,14413,145,56.5,1.5,False,False,True,9.878118461185586
3,2018,17498,1,17288,145,52.3,1.4,False,False,True,9.769899015421748
9,2017,23798,2,20969,145,40.4,2.0,False,False,True,10.077398841970112
4,2016,16498,1,26765,150,54.3,2.0,True,False,False,9.711055051991444
3,2018,27390,2,10223,150,36.7,3.0,False,False,True,10.217969771265725
10,2018,37495,2,19443,145,34.0,3.0,False,False,True,10.531989539602542
8,2017,20890,2,14703,150,52.3,1.4,False,False,True,9.947073723199049
3,2017,16380,1,38331,20,68.9,2.0,True,False,False,9.703877405604631
25,2015,14640,1,39255,145,47.9,2.0,False,False,True,9.591581091193483
4,2018,24980,2,10147,145,62.8,2.0,True,False,False,10.125870814903928
9,2016,16790,1,39697,145,49.6,1.4,False,False,True,9.72859830755947
5,2016,13498,2,78545,20,67.3,2.0,True,False,False,9.510370887608827
3,2018,19998,1,17204,145,51.4,1.4,False,False,True,9.903437551286085
25,2015,15998,1,23065,145,47.9,2.0,False,False,True,9.680281499268713
3,2018,18298,1,23319,145,51.4,1.4,False,False,True,9.814601692527686
3,2018,18298,1,15529,145,50.4,1.4,False,False,True,9.814601692527686
3,2018,17798,2,10730,145,51.4,1.4,False,False,True,9.786897554926753
2,2014,8280,1,81457,0,74.3,1.6,True,False,False,9.0217190130337
25,2013,9250,1,67691,145,53.3,2.0,True,False,False,9.132486932771318
3,2013,10210,1,36219,145,49.6,1.8,False,False,True,9.231220849555537
9,2016,19291,1,19122,145,52.3,2.0,True,False,False,9.867445781188863
4,2016,17950,2,31661,125,58.9,2.0,True,False,False,9.79540110267107
0,2016,9250,1,61306,0,80.7,1.6,True,False,False,9.132486932771318
2,2016,10000,1,75308,20,68.9,2.0,True,False,False,9.210440366976517
9,2016,18620,2,30647,145,51.4,2.0,True,False,False,9.832045255081763
3,2015,8999,1,85782,30,64.2,2.0,True,False,False,9.104979856318357
0,2015,8000,1,92760,0,80.7,1.6,True,False,False,8.987321812850125
3,2016,11000,2,73722,0,72.4,2.0,True,False,False,9.305741456739435
2,2015,8000,1,91567,20,70.6,1.6,True,False,False,8.987321812850125
3,2013,11850,1,81171,125,58.9,2.0,True,False,False,9.380167531188448
2,2016,8600,1,90818,0,83.1,1.6,True,False,False,9.059633754551479
25,2017,17490,1,14000,145,47.1,1.8,False,False,True,9.769441741907062
0,2015,8390,1,54000,0,80.7,1.6,True,False,False,9.03491498187007
9,2013,11190,1,60000,150,54.3,2.0,True,False,False,9.322865162818028
2,2014,11690,1,33000,30,57.6,1.2,False,False,True,9.366574594006819
9,2017,16250,2,38500,145,47.9,1.4,False,False,True,9.69590972432601
16,2014,23400,2,39210,555,26.9,4.2,False,False,True,10.060534035475412
0,2017,14995,1,21796,30,56.5,1.4,False,False,True,9.615538777855802
9,2016,16995,1,34396,145,52.3,2.0,True,False,False,9.740733301234702
5,2016,16950,2,36211,20,64.2,2.0,True,False,False,9.738082108118487
4,2017,20150,2,45465,145,62.8,2.0,True,False,False,9.911009193934975
0,2015,14730,1,42255,235,39.8,2.0,False,False,True,9.597709395814938
9,2016,19000,2,15110,145,47.9,1.4,False,False,True,9.852246888342531
7,2015,19999,2,52891,205,47.9,3.0,True,False,False,9.903487552536127
2,2016,12500,1,36385,125,53.3,1.4,False,False,True,9.433563920090563
0,2015,13500,2,37231,30,56.5,1.4,False,False,True,9.510519035757246
9,2016,18350,2,30647,145,51.4,2.0,True,False,False,9.817439347910675
2,2015,8950,1,62710,0,74.3,1.6,True,False,False,9.099520536870939
4,2016,16750,2,41847,165,44.1,1.8,False,False,True,9.726213236963687
9,2015,17000,2,43740,145,47.9,1.4,False,False,True,9.741027444837728
2,2015,12500,2,49548,20,60.1,1.4,False,False,True,9.433563920090563
3,2016,16000,1,29112,0,74.3,2.0,True,False,False,9.680406499268875
9,2016,18000,1,24602,145,52.3,2.0,True,False,False,9.798182590890704
25,2015,16250,1,40402,145,47.1,1.8,False,False,True,9.69590972432601
0,2015,10950,1,48299,30,57.6,1.4,False,False,True,9.301186055275759
0,2016,11000,1,29328,0,67.3,1.0,False,False,True,9.305741456739435
4,2015,14498,2,24848,125,58.9,2.0,True,False,False,9.581834960513193
8,2018,19298,1,11349,145,47.9,1.6,True,False,False,9.86780856007911
2,2018,18998,1,12186,145,60.1,1.0,False,False,True,9.85214162518454
3,2016,13995,2,56615,20,70.6,2.0,True,False,False,9.54652685348758
5,2014,13491,2,52419,30,64.2,2.0,True,False,False,9.50985219618154
9,2016,16995,2,61260,160,50.4,2.0,True,False,False,9.740733301234702
2,2014,11495,2,39585,30,57.6,1.4,False,False,True,9.34975442775886
2,2016,11495,1,21000,0,74.3,1.6,True,False,False,9.34975442775886
9,2016,15495,1,15541,30,61.4,2.0,True,False,False,9.648337205086833
9,2016,16250,1,29841,125,60.1,2.0,True,False,False,9.69590972432601
4,2014,14795,2,52595,150,53.3,2.0,True,False,False,9.602112152952344
4,2016,18495,1,25000,125,57.6,2.0,True,False,False,9.825309771472105
4,2016,17650,1,31292,145,53.3,2.0,True,False,False,9.77854771798028
9,2015,14791,2,49652,150,54.3,2.0,True,False,False,9.60184177306696
5,2016,19999,2,15016,30,61.4,2.0,True,False,False,9.903487552536127
7,2015,19499,2,54174,205,47.9,3.0,True,False,False,9.878169744551839
0,2017,11000,1,18988,145,67.3,1.0,False,False,True,9.305741456739435
9,2014,13990,1,55735,160,49.6,2.0,True,False,False,9.546169544733285
9,2017,19152,1,25000,150,49.6,1.4,False,False,True,9.860214640302662
25,2015,16842,1,31208,150,47.9,2.0,False,False,True,9.731690419198387
8,2017,19295,1,20647,145,50.4,1.4,False,False,True,9.867653099526912
8,2019,21030,0,1342,145,47.9,1.6,True,False,False,9.953752818683679
4,2014,12240,2,65555,125,60.1,2.0,True,False,False,9.412546252075513
2,2014,13299,1,24003,30,54.3,1.4,False,False,True,9.495519314209846
2,2015,13480,1,45427,125,52.3,1.4,False,False,True,9.509036565691064
25,2016,15498,1,38908,145,47.1,1.8,False,False,True,9.648530784697051
10,2019,34498,2,21,145,32.1,2.0,False,False,True,10.448685617092117
25,2014,12995,2,42000,165,44.1,1.8,False,False,True,9.472396896788991
0,2015,11295,1,44500,0,80.7,1.6,True,False,False,9.332203959733024
8,2020,27495,2,2000,150,43.5,1.5,False,False,True,10.22179581852967
2,2020,21995,1,5000,145,56.5,2.0,True,False,False,9.998615897627705
3,2020,43995,2,4000,145,40.9,3.0,True,False,False,10.691853999677008
4,2018,23995,1,13500,145,64.2,2.0,True,False,False,10.085642428772983
10,2016,20499,0,27616,200,47.1,2.0,True,False,False,9.9281801651265
2,2014,8895,1,50262,0,74.3,1.6,True,False,False,9.093357016490364
